price,number_of_rooms,size_of_the_apartment,floor_number,address,description
265.0,3,52.3,3,Poznań Rataje ul. Lecha, trzecie
346.0,2,65.0,2,Poznań Stare Miasto ul. Rybaki, drugie piÄ™tro 
279.0,1,41.33,1,Poznań Stare Miasto Winogrady ul. Winogrady Cytadela Wykończone !,
549.0,4,90.0,1,Poznań Winogrady ul. Piątkowska,
300.0,3,63.0,10,Poznań ul. Jugosłowiańska,
160.0,1,29.0,1,Poznań Łazarz ul. Cicha Okolica,
225.0,2,47.0,11,Poznań Winogrady ul. Os.Wichrowe Wzgórze,
178.0,1,32.0,5,Poznań Winogrady ul. Wichrowe Wzgórze,
235.0,2,42.0,4,Poznań Grunwald ul. Os. Kopernika,
235.0,2,49.0,3,Poznań Jeżyce, trzecie
159.0,1,31.0,1,Poznań Grunwald ul. Knapowskiego,
169.0,1,26.0,2,Poznań Poznań-Grunwald ul. Jana Matejki, drugie piÄ™tro 
199.0,1,32.0,2,Poznań Rataje Śródka ul. Mogileńska Warszawska, drugie piÄ™tro 
210.0,3,54.0,1,Poznań Strołęka Rataje Centrum ul. Głuszyna,
189.0,2,34.0,1,Poznań,
239.44400000000002,2,38.62,4,Poznań Winogrady ul. Hawelańska,
296.0,3,54.5,4,Poznań Łazarz Centrum Grunwald ul. Kanałowa,
285.0,3,48.0,2,Poznań Winogrady ul. Os. Przyjaźni, drugie piÄ™tro 
389.0,3,60.0,4,Poznań Grunwald/Łazarz ul. Matejki Jana Matejki,
410.0,3,113.5,3,Poznań ul. Polna, trzecie
420.0,5,104.0,1,Poznań Piątkowo ul. Os. Sobieskiego 6,
260.12,1,37.16,1,Poznań Łazarz ul. Kasprzaka 13,
155.0,1,30.0,2,Poznań Centrum Garbary ul. Centrum Za Bramką Garbary, drugie piÄ™tro 
220.0,2,41.0,1,Poznań Grunwald ul. Plewiska,
289.0,2,52.0,3,Poznań Grunwald ul. Smardzewska, trzecie
241.372,2,51.39,2,Poznań ul. Grudzińskiego 7 Swarzędz, drugie piÄ™tro 
350.0,3,78.0,9,Poznań Rataje ul. Os. Rzeczypospolitej,
190.0,2,38.0,9,Poznań Grunwald Łazarz Dmowskiego ul. Dmowskiego,
255.0,2,40.0,2,Poznań Strzeszyn ul. Gombrowicza, drugie piÄ™tro 
247.415,2,40.23,8,Poznań Winogrady ul. Hawelańska,
620.0,3,63.73,1,Poznań Centrum ul. Tylne Chwaliszewo,
209.0,1,30.0,5,Poznań Stare Miasto Centrum ul. Garbary Casa Verona,
495.0,2,65.25,1,Poznań Centrum ul. Garbary,
245.0,2,49.0,1,Poznań Sołacz Winogrady Piątkowo ul. Chrobrego Os.,
304.633,2,48.5,1,Poznań Winogrady Naramowice Piątkowo Stare Miast ul. Wilczak,
250.0,2,50.0,3,Poznań Grunwald ul. Jarochowskiego Reymonta Chociszewskiego, trzecie
406.25800000000004,4,70.17,1,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm,
850.0,1,85.0,1,Poznań Stare Miasto ul. Garbary Centrum Chwaliszewo,
298.845,2,50.0,2,Poznań ul. Centrum Poznania, drugie piÄ™tro 
202.274,2,32.89,3,Poznań Winogrady ul. Hawelańska, trzecie
261.252,2,44.28,1,Poznań Winogrady ul. Hawelańska,
277.55,2,45.5,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
335.0,4,62.0,3,Poznań Rataje ul. Os. Powstań Narodowych, trzecie
160.0,1,29.0,1,Poznań Grunwald,
168.0,1,30.0,8,Poznań Rataje ul. Os.Bohaterów Ii Wojny Światowej,
190.0,2,40.0,11,Poznań Poznań-Nowe Miasto ul. Os. Stare Żegrze,
344.101,3,56.41,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
245.0,2,52.2,2,Poznań ul. Bukowska, drugie piÄ™tro 
389.0,3,60.0,2,Poznań-Grunwald, drugie piÄ™tro 
354.0,3,60.0,2,Poznań Grunwald/Łazarz ul. Matejki Jana Matejki, drugie piÄ™tro 
175.0,1,30.0,3,Poznań Rataje Śródka Centrum Zawady Wilda Łazarz ul. Bohaterów Ii Wojny Światowej, trzecie
305.0,3,62.81,4,Poznań Grunwald,
355.0,3,74.5,1,Poznań Antoninek ul. Leszka,
163.0,1,25.0,6,Poznań Rataje Starołęka Żegrze ul. Piastowskie,
394.0,4,116.3,1,Poznań Plewiska ul. Fabianowska,
216.572,2,37.34,1,Poznań Wilda ul. Rolna 37 I 39,
245.0,2,38.0,2,Poznań Rataje ul. Osiedle Piastowskie, drugie piÄ™tro 
289.0,3,47.0,1,Poznań Rataje ul. Armii Krajowej,
349.0,1,73.51,4,Poznań Stare Miasto Centrum ul. Bukowska,
279.0,1,41.0,1,Poznań Winogrady ul. Winogrady,
233.0,3,103.0,2,Poznań Wilda ul. 28 Czerwca 1956r., drugie piÄ™tro 
360.0,3,66.6,2,Poznań Łazarz Grunwald ul. Jarochowskiego, drugie piÄ™tro 
276.41200000000003,2,47.25,1,Poznań ul. Karpia 25,
208.67,2,33.93,1,Poznań Winogrady ul. Hawelańska,
340.0,3,64.9,2,Poznań Winogrady ul. Os. Kosmonautów, drugie piÄ™tro 
340.51800000000003,3,59.74,1,Poznań Wilda ul. Rolna 37 I 39,
182.0,2,46.0,3,Poznań Dębiec Wilda Łazarz Centrum ul. Azaliowa, trzecie
339.0,2,58.9,3,Poznań Wilda ul. Dolina, trzecie
250.0,2,52.1,1,Poznań Poznań-Stare Miasto ul. Winogrady,
259.0,2,43.0,2,Poznań Centrum Garbary Śródka ul. Garbary Mieszkanie 2 Pokojowe, drugie piÄ™tro 
298.845,1,26.1,1,Poznań ul. Centrum Poznania,
323.0,3,54.0,3,Poznań Sołacz Winogrady Piątkowo Naramowice ul. Powstańców Warszawy, trzecie
265.0,2,47.0,9,Poznań Winogrady Piątkowo Sołacz ul. Wichrowe Wzgórze Os.,
310.0,3,66.0,7,Poznań Rataje ul. Stare Żegrze,
304.857,2,48.39,5,Poznań Winogrady ul. Hawelańska,
208.0,2,44.0,3,Poznań Rataje Centrum ul. Os. Piastowskie, trzecie
269.0,2,38.0,1,Poznań Winogrady ul. Pod Lipami,
263.0,2,54.0,4,Poznań Jeżyce ul. J.H.Dąbrowskiego 75 Pasaż Jeżycki,
162.5,1,25.09,1,Poznań Grunwald ul. Matejki,
196.0,2,47.0,10,Poznań Dębiec Wilda ul. Dębina,
319.0,3,66.58,7,Poznań Nowe Miasto Żegrze,
249.0,4,74.78,1,Poznań Czapury,
255.0,3,66.0,2,Poznań Wilda ul. Hetmańska, drugie piÄ™tro 
213.0,3,59.3,1,Poznań Winogrady ul. Hawelańska,
209.313,2,33.49,6,Poznań Winogrady ul. Hawelańska,
385.0,4,84.0,2,Poznań Piątkowo ul. Os. Jana Iii Sobieskiego, drugie piÄ™tro 
520.0,4,98.0,2,Poznań Centrum ul. Zamkowa, drugie piÄ™tro 
189.0,2,44.13,1,Poznań Jeżyce Jeżyce ul. Jeżycka,
590.0,3,72.6,4,Poznań Jeżyce Sołacz Winogrady ul. Sokoła,
290.0,3,53.0,4,Poznań Grunwald ul. Kuźnicza 15,
295.182,2,47.61,1,Poznań Górczyn ul. Knapowskiego,
274.9,2,48.3,11,Poznań Stare Miasto ul. Os. Sobieskiego,
289.0,2,50.0,1,Poznań Centrum ul. 5 Min Od Starego Browaru,
315.0,3,63.0,6,Poznań Piątkowo Winogrady Sołacz Naramowice Cent ul. Jana Iii Sobieskiego - Polecam!!!,
525.0,3,68.5,2,Poznań Rataje ul. Katowicka, drugie piÄ™tro 
220.0,2,38.0,4,Poznań Winogrady Piątkowo Solłacz ul. Przyjaźni,
179.0,1,28.0,1,Poznań Winogrady ul. Os. Kosmonautów,
358.0,2,65.0,1,Poznań Centrum ul. Rybaki,
568.0,4,93.71,4,Poznań Jeżyce ul. Kraszewskiego,
512.924,3,67.53,1,Poznań Grunwald ul. Heweliusza 3,
285.3,2,47.55,4,Poznań Jeżyce Rynek Jeżycki ul. Juliusza Słowackiego,
160.0,1,29.0,1,Poznań Grunwald Łazarz ul. Łukaszewicza,
305.0,2,48.0,3,Poznań Grunwald ul. Smardzewska, trzecie
310.0,2,66.7,1,Poznań Grunwald Górczyn ul. Promienista,
419.0,4,80.0,1,Poznań Stare Miasto Piątkowo,
766.4960000000001,4,112.72,1,Poznań Wilda ul. Św. Czesława,
369.0,4,93.45,1,Poznań Grunwald ul. Niegolewskich,
213.76,2,41.2,4,Poznań Stare Miasto ul. Kanałowa Kolejowa Graniczna,
462.472,4,76.9,4,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm,
325.0,3,61.0,3,Poznań Jeżyce ul. Nowy Świat, trzecie
516.034,3,77.02,6,Poznań Jeżyce ul. Botaniczna,
269.0,3,53.0,4,Poznań Winogrady ul. Os. Przyjaźni,
156.822,1,26.58,1,Poznań Winogrady ul. Hawelańska,
255.0,3,47.3,4,Poznań Stare Miasto ul. Os. Kosmonautów Rondo Solidarności,
279.0,2,45.5,3,Poznań Piątkowo ul. Zygmunta Stargo, trzecie
255.2,2,44.0,1,Poznań Wilda ul. Rolna 37 I 39,
278.0,2,58.0,1,Poznań Stare Miasto ul. Okolice Warzywnej,
130.0,1,22.4,2,Poznań Dębiec ul. Czeremchowa, drugie piÄ™tro 
474.8,3,67.77,1,Poznań Grunwald,
499.0,6,120.9,4,Poznań Wilda ul. Wierzbięcice,
175.0,1,30.0,3,Poznań Rataje ul. Bohaterów Ii Wojny Światowej, trzecie
309.0,3,65.0,1,Poznań Piątkowo ul. Bolesława Śmiałego,
474.30400000000003,2,47.76,1,Poznań Grunwald ul. Heweliusza 3,
255.0,1,37.0,3,Poznań Centrum ul. Garbary, trzecie
291.64799999999997,2,47.04,3,Poznań Piątkowo ul. Kurpińskiego, trzecie
279.0,3,62.31,2,Poznań Biedrusko ul. 7. Pułku Strzelców Konnych, drugie piÄ™tro 
338.0,2,49.05,1,Poznań Stare Miasto Nowe Winogrady Południe,
775.0,2,86.0,5,Poznań Centrum ul. Półwiejska Ataner,
315.0,3,64.0,3,Poznań Wilda ul. Robocza Pamiątkowa Hetmańska, trzecie
299.0,3,65.0,1,Poznań Grunwald Junikowo,
320.0,3,76.0,1,Poznań ul. Hetmańska,
159.0,3,64.0,2,Poznań Stęszew ul. Modrze, drugie piÄ™tro 
180.0,1,38.0,1,Poznań Grunwald Łazarz ul. Ul. Chłodna,
300.0,2,49.9,2,Poznań Naramowice ul. Błażeja, drugie piÄ™tro 
370.0,3,78.2,14,Poznań Nowe Miasto Rataje ul. Osiedle Orła Białego,
143.0,1,18.0,9,Poznań Bonin,
299.84,2,46.85,1,Poznań Jeżyce ul. Poznańska 1-3,
394.48699999999997,3,64.67,7,Poznań Piątkowo ul. Kurpińskiego,
369.0,4,73.6,8,Poznań Piątkowo,
189.0,2,44.0,1,Poznań Jeżyce ul. Ul. Jeżycka,
398.0,4,85.0,3,Poznań Winogrady Wilczak Piątkowo Naramowice ul. Wilczak, trzecie
469.0,3,89.2,2,Poznań Wilda, drugie piÄ™tro 
220.08,1,31.44,1,Poznań Łazarz ul. Kasprzaka 13,
233.0,1,31.0,3,Poznań Piątkowo ul. Batorego, trzecie
351.99199999999996,1,48.82,1,Poznań ul. Droga Dębińska 19,
327.0,4,71.0,2,Poznań Piątkowo ul. Os.Śmiałego, drugie piÄ™tro 
227.82,2,37.97,3,Poznań Wilda ul. Rolna 37 I 39, trzecie
270.0,2,53.6,4,Poznań Piątkowo Winogrady ul. Os. Władysława Jagiełły,
143.0,1,18.0,9,Poznań Sołacz ul. Turkusowa,
594.0,4,130.0,1,Poznań Smochowice ul. Olecka,
239.0,2,58.25,1,Poznań Jeżyce ul. Wawrzyniaka,
479.0,4,100.0,3,Poznań Strzeszyn Jeżyce ul. Strzeszyn, trzecie
209.0,2,38.0,12,Poznań Winogrady,
299.0,4,64.9,4,Poznań Winogrady ul. Os.Zwycięstwa,
145.0,1,28.0,3,Poznań Dębiec ul. Osinowa, trzecie
300.0,3,69.0,4,Poznań Wilda ul. Ul. Św. Jerzego,
385.0,3,79.0,6,Poznań Jeżyce ul. Norwida,
436.464,4,73.2,1,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak,
205.0,3,41.3,9,Poznań Rataje ul. Os. Lecha,
219.0,2,38.0,12,Poznań Winogrady Piątkowo Sołacz Naramowice Cent ul. Pod Lipami,
239.56799999999998,1,38.64,1,Poznań Winogrady ul. Hawelańska,
450.0,3,102.2,2,Poznań Grunwald Św. Łazarz, drugie piÄ™tro 
215.0,2,38.0,4,Poznań Wnogrady ul. Przyjażni,
218.46599999999998,2,36.11,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
215.0,1,34.4,4,Poznań Wilczak ul. Wilczak,
228.0,2,45.0,2,Poznań Nowe Miasto ul. Rynek Śródecki, drugie piÄ™tro 
299.0,2,40.73,7,Poznań Rataje ul. Na Miasteczku,
180.0,1,29.0,1,Poznań Grunwald Łazarz Górczyn ul. Chociszewskiego,
299.0,2,49.0,2,Poznań Naramowice ul. Naramowicka, drugie piÄ™tro 
699.0,4,160.0,1,Poznań Naramowice ul. Błażeja,
269.0,2,54.0,3,Poznań Grunwald ul. Grunwaldzka, trzecie
223.49099999999999,2,36.34,4,Poznań Winogrady ul. Hawelańska,
350.0,1,30.0,1,Poznań Rataje,
185.0,1,34.0,3,Poznań Wilda ul. Fabryczna Robocza, trzecie
250.0,3,50.0,1,Poznań Grunwald ul. Oferta Zablokowana,
314.92400000000004,2,54.2,5,Poznań Grunwald ul. Kamiennogórska,
215.0,2,37.6,3,Poznań Rataje ul. Os. Jagiellońskie, trzecie
260.0,2,60.0,1,Poznań Grunwald Górczyn ul. Hetmańska,
320.0,10,135.0,5,Poznań ul. Poznańska,
399.0,4,104.3,1,Poznań Grunwald Łazarz ul. Głogowska,
324.043,3,56.75,2,Poznań Nowe Miasto ul. Smolna 13 D, drugie piÄ™tro 
269.0,3,85.0,4,Poznań Grunwald ul. Kasprzaka,
285.029,2,48.31,2,Poznań Górczyn ul. Knapowskiego, drugie piÄ™tro 
269.0,2,48.0,3,Poznań Wilda ul. Kosińskiego, trzecie
306.0,2,45.69,5,Poznań Wilda Dębiec Centrum ul. Przemysłowa,
359.0,4,74.2,1,Poznań Piątkowo ul. Bolesława Chrobrego,
730.0,4,124.98,2,Poznań Ławica ul. Bukowska, drugie piÄ™tro 
330.0,5,110.0,2,Poznań Koziegłowy ul. Piłsudskiego- Okazja!, drugie piÄ™tro 
295.0,3,59.0,4,Poznań Rataje,
237.06,2,39.51,3,Poznań Wilda ul. Rolna 37 I 39, trzecie
299.0,4,73.78,1,Poznań Grunwald ul. Plewiska,
515.0,3,89.0,2,Poznań Stare Miasto Piątkowo ul. Os. Stefana Batorego, drugie piÄ™tro 
274.9,2,49.0,11,Poznań Piątkowo Winogrady Sołacz Centrum ul. Sobieskiego - Polecam!!!,
310.0,3,65.0,1,Poznań Piątkowo Winogrady Sołacz Naramowice ul. Batorego,
275.0,2,50.0,1,Poznań Wilda,
249.0,2,46.0,3,Poznań Łazarz Górczyn Grunwald ul. Sczanieckiej, trzecie
311.5,2,44.5,1,Poznań,
175.0,2,37.0,2,Poznań Sołacz Winogrady Jeżyce ul. Turkusowa, drugie piÄ™tro 
475.0,4,118.2,3,Poznań Stare Miasto Centrum Jeżyce ul. Dąbrowskiego, trzecie
394.74,3,61.2,3,Poznań Jeżyce ul. Botaniczna, trzecie
230.0,2,39.73,1,Poznań ul. Dolina,
256.44,2,42.74,1,Poznań ul. Filarecka 7,
700.0,4,103.3,4,Poznań Stare Miasto Winiary ul. Wilczak,
299.0,2,48.48,1,Poznań Centrum,
215.0,1,34.4,4,Poznań Stare Miasto ul. Wilczak,
195.0,1,31.0,5,Poznań Strzeszyn Podolany Piątkowo ul. Cegła Z 2000r. Osobna Kuchnia. Strzeszyn,
492.23800000000006,4,84.02,3,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm, trzecie
312.077,2,51.6,1,Poznań Grunwald ul. Kamiennogórska,
275.67400000000004,2,47.86,2,Poznań Nowe Miasto ul. Smolna 13 D, drugie piÄ™tro 
355.0,4,70.0,3,Poznań Grunwald ul. Raszyn, trzecie
282.56,2,44.15,6,Poznań Winogrady ul. Hawelańska,
690.0,5,137.0,1,Poznań Centrum,
420.0,4,118.0,2,Poznań Jeżyce ul. Kochanowskiego, drugie piÄ™tro 
199.0,2,48.0,1,Poznań Dębiec,
260.0,2,49.4,4,Poznań Piątkowo ul. Bolesława Chrobrego,
257.76599999999996,2,42.62,3,Poznań Winogrady ul. Hawelańska, trzecie
196.85,2,31.75,3,Poznań Piątkowo ul. Kurpińskiego, trzecie
274.9,2,49.3,11,Poznań Piątkowo Winogrady ul. Os. Jana Iii Sobieskiego Cena Do Negocjac,
245.0,2,45.5,6,Poznań Poznań-Nowe Miasto,
335.0,3,67.0,8,Poznań ul. Os. Bolesława Chrobrego,
220.226,2,37.97,1,Poznań Wilda ul. Rolna 37 I 39,
380.0,4,126.6,3,Poznań Grunwald ul. Śniadeckich, trzecie
535.0,3,67.3,1,Poznań Grunwald ul. Grunwald Brzask Ataner,
430.0,3,64.0,1,Poznań Stare Miasto ul. Grobla,
421.829,4,74.66,2,Poznań Podolany ul. Jasielska, drugie piÄ™tro 
225.0,2,38.0,4,Poznań Rataje Starołęka Warszawskie Środka ul. Oświecenia,
409.0,3,74.15,1,Poznań Stare Miasto Naramowice ul. Jasna Rola 34,
338.283,4,60.3,2,Poznań Nowe Miasto ul. Smolna 13 D, drugie piÄ™tro 
339.0,2,59.4,3,Poznań Naramowice ul. Naramowicka, trzecie
226.826,2,38.38,3,Poznań Nowe Miasto ul. Smolna 13 D, trzecie
269.0,2,54.0,1,Poznań Naramowice/Piątkowo ul. Naramowicka,
305.0,2,54.0,1,Poznań Naramowice ul. Błażeja,
239.0,2,38.0,3,Poznań Rataje ul. Osiedle Piastowskie, trzecie
284.0,3,79.0,1,Poznań Rokietnica Rokietnica Tarnowo Podgórne ul. Mrowino Nowe Mieszkania Poznań Tarnowo,
796.0,4,135.0,2,Poznań Winogrady ul. Apartamenty Przy Żniwnej !!!, drugie piÄ™tro 
273.0,3,58.0,10,Poznań Rataje Nowe Miasto Chartowo Starołęka ul. Oświecenia,
275.0,2,56.0,3,Poznań Poznań-Grunwald ul. Rycerska, trzecie
409.5,4,78.0,1,Poznań Grunwald ul. Bogusławskiego,
235.0,2,42.0,4,Poznań Grunwald ul. Ul.Newtona,
206.0,2,46.0,16,Poznań Rataje ul. Os. Piastowskie,
311.048,1,32.1,2,Poznań Stare Miasto ul. Dominikańska, drugie piÄ™tro 
389.0,3,75.0,4,Poznań Grunwald Łazarz ul. Grunwaldzka,
310.0,4,80.0,1,Komorniki Plewiska Poznań Komorniki,
280.0,3,78.2,16,Poznań Nowe Miasto Rataje Żegrze,
310.0,3,48.6,3,Poznań Nowe Miasto Rataje ul. Osiedle Bohaterów Ii Wojny Światowej, trzecie
274.9,2,49.0,10,Poznań Stare Miasto ul. Os. Jana Iii Sobieskiego,
386.064,2,46.0,3,Poznań Stare Miasto Centrum Wilda ul. Maratońska Łęgi Dębińskie, trzecie
370.0,3,66.0,1,Poznań Jeżyce ul. Mylna,
203.0,2,37.0,3,Poznań Sołacz, trzecie
245.0,2,45.0,1,Poznań Centrum Stare Miasto ul. Mostowa,
416.105,3,70.5,2,Poznań Grunwald ul. Kamiennogórska, drugie piÄ™tro 
190.0,1,26.0,1,Poznań ul. Poszukuję 1-O Pok.,
750.0,4,97.0,3,Poznań Centrum Stare Miasto ul. Kazimierza Wielkiego Galileo Garaż Komfor, trzecie
179.0,1,31.3,5,Poznań Rataje ul. Os.Lecha,
600.0,3,60.0,1,Poznań Nowe Miasto,
259.0,2,48.9,7,Poznań Rataje ul. Os. Rusa,
326.976,2,41.92,4,Poznań Grunwald ul. Bukowska / Grochowska,
439.0,3,73.0,3,Poznań Górczyn ul. Górczyn, trzecie
290.0,2,49.0,1,Poznań Zawady Rataje Centrum ul. Gdańska Ul.,
1000.0,3,69.9,3,Poznań Stare Miasto Chwaliszewo ul. Tylne Chwaliszewo, trzecie
268.0,2,52.9,4,Poznań Grunwald Junikowo ul. Pogorzelska,
205.96400000000003,2,33.49,3,Poznań Winogrady ul. Hawelańska, trzecie
249.9,2,51.4,4,Poznań Grunwald ul. Kanałowa Kolejowa Graniczna,
299.9,3,70.0,11,Poznań Piątkowo ul. Os. Bolesława Chrobrego,
255.0,1,38.0,4,Poznań Sołacz Winogrady Jeżyce Piątkowo Naramowi ul. Piątkowska - Nowy Blok Polecam!!!,
205.27599999999998,2,33.93,1,Poznań Winogrady,
338.921,4,56.02,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
305.0,2,53.62,1,Poznań Naramowice ul. Błażeja,
354.0,3,57.58,1,Poznań Podolany ul. Strzeszyńska,
484.131,4,78.0,6,Poznań Stare Miasto ul. Winogrady,
206.375,1,31.75,9,Poznań Piątkowo ul. Kurpińskiego,
300.0,2,33.0,6,Poznań Nowe Miasto Komandoria ul. Katowicka,
291.879,2,47.46,1,Poznań Winogrady ul. Hawelańska,
417.53,3,68.85,2,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm, drugie piÄ™tro 
449.0,4,88.8,1,Poznań Poznań-Grunwald ul. Tęczowa,
375.76,3,59.9,2,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak, drugie piÄ™tro 
482.92199999999997,4,81.3,4,Poznań Grunwald ul. Kamiennogórska,
250.0,3,40.0,1,Poznań Grunwald ul. Osiecka,
269.0,3,53.0,4,Poznań Winogrady,
235.0,2,38.0,3,Poznań Jeżyce Sołacz ul. Urbanowska, trzecie
259.0,3,48.5,3,Poznań Grunwald Łazarz ul. Kanałowa, trzecie
415.0,3,61.5,1,Poznań Grunwald ul. Przybyszewskiego,
275.0,3,53.0,2,Poznań ul. Galileusza, drugie piÄ™tro 
530.0,3,70.6,2,Poznań Naramowice Winogrady ul. Naramowicka Serbska Wilczak, drugie piÄ™tro 
340.0,2,57.2,2,Poznań Jeżyce Centrum ul. Kościelna, drugie piÄ™tro 
248.0,2,43.68,6,Poznań Winogrady ul. Hawelańska,
385.0,3,67.7,2,Poznań Winogrady, drugie piÄ™tro 
250.0,2,49.0,10,Poznań Rataje ul. Os. Lecha,
180.0,2,38.0,1,Poznań Jeżyce Centrum Grunwald ul. Staszica,
687.821,4,98.12,1,Poznań ul. Droga Dębińska 19,
241.2,3,60.3,1,Poznań ul. Długa,
495.773,3,74.1,5,Poznań Grunwald ul. Kamiennogórska,
306.01,1,31.58,3,Poznań Stare Miasto ul. Dominikańska, trzecie
259.072,2,40.48,7,Poznań Winogrady ul. Hawelańska,
359.777,2,62.57,3,Poznań Piątkowo ul. Kurpińskiego, trzecie
320.0,2,47.3,1,Poznań Naramowice ul. Błażeja,
599.9,2,77.0,1,Poznań Grunwald ul. Stanisława Wyspiańskiego City Park Basen,
390.0,4,130.1,1,Poznań Wilda ul. Wybickiego,
259.0,2,40.24,1,Poznań ul. Ściegiennego,
410.0,4,109.0,3,Poznań Jeżyce, trzecie
222.0,2,38.0,4,Poznań Rataje ul. Os.Powstań Narodowych,
459.24199999999996,4,77.43,3,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm, trzecie
163.0,1,30.0,1,Poznań ul. Plewiska,
225.0,1,40.2,1,Poznań Poznań-Stare Miasto ul. Tadeusza Kościuszki,
385.0,3,67.7,2,Poznań Stare Miasto, drugie piÄ™tro 
256.8,1,32.1,1,Poznań ul. Apartamenty Klifowa W Rewalu Z Widokiem N,
230.0,2,37.0,4,Poznań Sołacz Piątkowo Winogrady ul. Nad Potokiem,
265.0,3,64.3,10,Poznań Nowe Miasto Rataje Orła Białego ul. Nowe Miasto Rataje Orła Białego,
314.918,2,54.3,4,Poznań Grunwald ul. Kamiennogórska,
349.0,2,63.2,3,Poznań Rataje ul. Św. Rocha, trzecie
850.0,4,108.83,3,Poznań Stare Miasto ul. Tylne Chwaliszewo, trzecie
289.0,3,48.0,4,Poznań Rataje ul. Os. Jagiellońskie,
395.0,2,59.0,1,Poznań Naramowice ul. Naramowicka,
871.0,5,128.0,3,Poznań Piątkowo ul. Piątkowska, trzecie
435.0,3,73.0,3,Poznań Rataje ul. Osiedle Stare Żegrze, trzecie
349.0,2,55.0,1,Poznań Naramowice ul. Jasna Rola,
400.11,3,64.43,6,Poznań Winogrady ul. Hawelańska,
215.0,1,33.0,1,Poznań Centrum ul. Rybaki,
235.0,2,42.0,4,Poznań Grunwald Górczyn Łazarz ul. Newtona Os.,
279.0,2,49.0,11,Poznań Piątkowo ul. Bolesława Śmiałego,
220.0,2,49.65,1,Poznań Grunwald ul. Plewiska Ul. Fabianowska 77,
419.0,3,78.0,1,Poznań Stare Miasto Piątkowo Podolany ul. Mateckiego,
227.0,2,42.0,1,Poznań Wilda ul. Wilda,
325.0,4,70.0,2,Poznań Winiary ul. Madalińskiego, drugie piÄ™tro 
219.0,1,46.0,2,Poznań Luboń Dębiec Łazarz Wilda ul. 11listopada, drugie piÄ™tro 
189.0,1,32.0,12,Poznań Piątkowo ul. Os. Bolesława Chrobrego,
185.0,2,37.5,10,Poznań Łazarz ul. Głogowska,
290.0,3,53.0,4,Poznań Grunwald,
340.0,2,53.0,2,Poznań Rataje Zawady Centrum Jeżyce ul. Na Miasteczku Ul., drugie piÄ™tro 
338.87699999999995,3,81.3,1,Baranowo Poznań Przeźmierowo Wysogotow ul. Osiedle Białe Poznań Chyby Dąbrowa,
260.0,2,50.0,3,Poznań Grunwald ul. Chociszewskiego, trzecie
239.0,2,76.7,4,Poznań Stare Miasto Centrum ul. Marcinkowskiego,
300.0,2,45.0,2,Poznań Stare Miasto Naramowice ul. Naramowice, drugie piÄ™tro 
356.63699999999994,4,63.01,3,Poznań Nowe Miasto ul. Smolna 13 D, trzecie
280.462,2,46.9,1,Poznań Winogrady ul. Wilczak 20,
249.0,1,42.0,1,Poznań Jeżyce ul. Kościelna,
315.198,3,53.88,1,Poznań ul. Karpia 25,
369.0,2,50.0,2,Poznań Naramowice Piątkowo Winogrady Morasko ul. Błażeja, drugie piÄ™tro 
300.425,2,49.25,2,Poznań Winogrady ul. Hawelańska, drugie piÄ™tro 
1250.0,5,150.0,2,Poznań Łazarz ul. Winklera, drugie piÄ™tro 
135.0,2,46.7,1,Poznań Komorniki Szreniawa,
300.85200000000003,2,49.32,2,Poznań Winogrady ul. Hawelańska Lechicka, drugie piÄ™tro 
246.0,2,36.0,10,Poznań Sołacz ul. Turkusowa,
229.0,3,56.5,1,Poznań Starołęka,
255.0,2,51.0,1,Poznań Komorniki ul. Żabikowska Ul.,
225.0,2,37.5,4,Poznań Rataje ul. Os. Oświecenia,
250.0,2,40.0,4,Poznań Winogrady,
359.0,4,70.3,4,Poznań Rataje ul. Stare Żegrze,
270.0,2,50.0,1,Poznań Grunwald ul. Cześnikowska,
253.0,2,47.0,1,Poznań Jeżyce Winiary Winogrady Piątkowo Sołacz ul. Bonin Chociszewskiego Bezpośrednio!,
282.66,2,49.71,1,Poznań Naramowice ul. Błażeja,
296.56,3,49.71,4,Poznań Winogrady ul. Hawelańska,
180.0,1,37.0,1,Poznań Łazarz Grunwald Jeżyce ul. Chłodna,
323.0,4,65.0,3,Poznań Winogrady Piątkowo Sołacz Centrum Naramow ul. Zwycięstwa - Polecam!!!, trzecie
242.0,2,44.0,4,Poznań Dębiec,
239.0,2,44.0,3,Poznań Winogrady ul. Wilczak, trzecie
389.0,2,53.0,4,Poznań Grunwald,
184.8,2,44.0,1,Poznań Dębiec Wilda Łazarz ul. Klonowa Ul.,
